,week,state,Population,deaths,cases,negatives,Date,death_SMA,deaths_per_100000,cases_per_100000,positive_test_rate,timestamp
1233,35,FL,21477737,801,20466,149960,2020-08-30,838.0,0.5573877998146906,13.612766958242787,0.12008731062161877,2020-08-30
1234,35,GA,10617423,472,15024,140582,2020-08-30,451.0,0.60681929530896,20.214751868562782,0.09655154685551971,2020-08-30
1235,35,HI,1415872,15,1783,15968,2020-08-30,11.0,0.11098662671686223,17.989923221469578,0.10044504534955777,2020-08-30
1224,35,AK,731545,5,492,18907,2020-08-30,4.5,0.08787663682441173,9.607845626135683,0.025362132068663334,2020-08-30
1237,35,ID,1787065,52,2015,15030,2020-08-30,44.5,0.355730925128233,16.107816047941338,0.11821648577295395,2020-08-30
1238,35,IL,12671821,139,13462,299569,2020-08-30,136.5,0.15388474947681158,15.176531116899909,0.043005325351163304,2020-08-30
1239,35,IN,6732219,71,7381,80173,2020-08-30,79.0,0.16763736125806789,15.662422322098722,0.0843022591771935,2020-08-30
1240,35,KS,2913314,24,4192,32640,2020-08-30,20.5,0.1005237138383102,20.555873580985185,0.11381407471763684,2020-08-30
1241,35,KY,4467673,49,4503,61880,2020-08-30,58.5,0.18705806931579053,14.39867497656418,0.0678336321046051,2020-08-30
1242,35,LA,4648794,185,5625,99988,2020-08-30,212.0,0.6514746466656575,17.285589091954357,0.05326048876558757,2020-08-30
1243,35,MA,6892503,128,2869,167232,2020-08-30,110.0,0.22799098838674012,5.9464195061959755,0.01686644993268705,2020-08-30
1244,35,MD,6045680,61,3689,82653,2020-08-30,56.5,0.1335073733877508,8.716968149157747,0.04272544068935165,2020-08-30
1245,35,ME,1344212,1,177,27783,2020-08-30,2.5,0.026568938317977905,1.8810808329128357,0.006330472103004292,2020-08-30
1246,35,MI,9986857,89,5718,205604,2020-08-30,78.0,0.11157521473329539,8.179321510833116,0.027058233406838852,2020-08-30
1247,35,MN,5639632,52,5605,56146,2020-08-30,56.5,0.14311977397512057,14.1979881970009,0.09076776084597821,2020-08-30
1236,35,IA,3155070,77,6445,28674,2020-08-30,69.0,0.3124223189071196,29.18205572980269,0.18351889290697343,2020-08-30
1311,36,OK,3956971,54,5587,53541,2020-09-06,63.5,0.22925183357241113,20.17055108927655,0.0944899201731836,2020-09-06
1310,36,OH,11689100,131,8296,199079,2020-09-06,140.5,0.171710641293415,10.13887174498342,0.040004822182037374,2020-09-06
1309,36,NY,19453561,32,5401,594051,2020-09-06,35.5,0.026069409972953393,3.96622206377243,0.009009895704743667,2020-09-06
1308,36,NV,3080156,87,2702,21095,2020-09-06,96.0,0.44524646525324413,12.531832803273602,0.11354372399882338,2020-09-06
1303,36,ND,762062,15,1930,9105,2020-09-06,10.0,0.1874613126715974,36.1800333456183,0.17489805165382874,2020-09-06
1306,36,NJ,8882190,49,2447,163526,2020-09-06,45.0,0.07237597291401589,3.9356445715688197,0.014743361872111728,2020-09-06
1305,36,NH,1359711,1,193,11174,2020-09-06,2.0,0.02101286859592117,2.027741819506393,0.016978974223629806,2020-09-06
1304,36,NE,1934408,12,2052,16831,2020-09-06,14.0,0.10339080483538117,15.154137965871582,0.10866917333050892,2020-09-06
1312,36,OR,4217737,23,1490,30590,2020-09-06,32.0,0.10838581380082664,5.04671445510099,0.04644638403990025,2020-09-06
1307,36,NM,2096829,33,824,34079,2020-09-06,29.0,0.1975772532169835,5.613919194854979,0.023608285820703092,2020-09-06
1313,36,PA,12801989,87,5812,83400,2020-09-06,91.0,0.10154672059162055,6.485599341521963,0.06514818634264449,2020-09-06
1319,36,UT,3205958,15,2806,26521,2020-09-06,18.5,0.08243580055812157,12.503505749518329,0.09567974903672384,2020-09-06
1315,36,SC,5148714,178,6628,51724,2020-09-06,191.5,0.5313393374955931,18.3901677750433,0.11358650945983,2020-09-06
1316,36,SD,884659,6,1787,7663,2020-09-06,6.0,0.09688963285772903,28.8569623194603,0.1891005291005291,2020-09-06
1317,36,TN,6829174,118,11011,131178,2020-09-06,149.0,0.31168797698981293,23.033532312985436,0.07743918305916772,2020-09-06
1318,36,TX,28995881,962,27956,329911,2020-09-06,1051.0,0.5178075366734232,13.773384867023994,0.07811840711772809,2020-09-06
1320,36,VA,8535519,109,7179,89478,2020-09-06,105.5,0.17657307741249914,12.015337656344371,0.0742729445358329,2020-09-06
1321,36,VT,623989,0,34,10844,2020-09-06,0.0,0.0,0.7784020002184103,0.003125574554145983,2020-09-06
1322,36,WA,7614893,48,2516,86607,2020-09-06,48.0,0.09004910321317525,4.72007382675727,0.02823064753206243,2020-09-06
1323,36,WI,5822434,46,6053,52592,2020-09-06,43.5,0.10673003273692264,14.85142271624351,0.10321425526472845,2020-09-06
1324,36,WV,1792147,33,1302,25954,2020-09-06,34.0,0.2710236859556084,10.378612915123593,0.04776929850308189,2020-09-06
1325,36,WY,578759,5,212,2839,2020-09-06,2.5,0.06170838935426613,5.232871417241768,0.06948541461815798,2020-09-06
1302,36,NC,10488084,198,10774,188903,2020-09-06,179.5,0.24449515414690753,14.675157608795441,0.053957140782363515,2020-09-06
1314,36,RI,1059361,11,616,16576,2020-09-06,11.5,0.15508000982263298,8.306894439194949,0.035830618892508145,2020-09-06
1301,36,MT,1068778,13,924,14441,2020-09-06,13.5,0.18044640033490852,12.350553622922627,0.06013667425968109,2020-09-06
1300,36,MS,2976149,143,4212,24433,2020-09-06,172.0,0.8256115057219438,20.217881756400157,0.14704136847617386,2020-09-06
1299,36,MO,6137428,150,9779,61827,2020-09-06,116.0,0.2700060769988434,22.76197781872146,0.13656676814792057,2020-09-06
1276,36,AL,4903185,114,7079,-3833,2020-09-06,131.5,0.383132887821167,20.625077664532633,2.180837954405422,2020-09-06
1277,36,AR,3017804,110,4370,48890,2020-09-06,103.5,0.48994945615136987,20.68675481528006,0.08205031918888471,2020-09-06
1278,36,AZ,7278717,191,4105,55472,2020-09-06,225.0,0.44160058898920157,8.056757412447434,0.06890242878963358,2020-09-06
1279,36,CA,39512223,804,32235,783127,2020-09-06,787.5,0.2847220213350183,11.654621406646749,0.03953458709137782,2020-09-06
1280,36,CO,5758736,23,2051,36514,2020-09-06,25.5,0.06325792922018204,5.087922071787976,0.053182937897056914,2020-09-06
1281,36,CT,3565287,3,870,109282,2020-09-06,4.0,0.01602756163609189,3.4859946558499857,0.007898177064420074,2020-09-06
1282,36,DC,705749,5,320,23101,2020-09-06,3.5,0.07084671745903996,6.477414167683655,0.013662952051577644,2020-09-06
1283,36,DE,973764,5,700,15422,2020-09-06,4.5,0.06601775613569026,10.269428732218485,0.043418930653765044,2020-09-06
1284,36,FL,21477737,738,24413,160317,2020-09-06,769.5,0.5118256705935612,16.23807679818143,0.13215503708114545,2020-09-06
1285,36,GA,10617423,433,14226,137852,2020-09-06,452.5,0.608837541302227,19.14104500014471,0.09354410236852141,2020-09-06
1286,36,HI,1415872,22,1554,34307,2020-09-06,18.5,0.18665932675108646,15.679383447091263,0.04333398399375366,2020-09-06
1275,36,AK,731545,5,526,39692,2020-09-06,5.0,0.09764070758267972,10.271802437697906,0.013078720970709633,2020-09-06
1288,36,ID,1787065,26,1800,11047,2020-09-06,39.0,0.31176418157305813,14.389116072602684,0.1401105316416284,2020-09-06
1289,36,IL,12671821,162,16451,385365,2020-09-06,150.5,0.16966780070520251,18.54621255416137,0.040941625022398315,2020-09-06
1290,36,IN,6732219,73,6491,67021,2020-09-06,72.0,0.1527834178554543,13.773849518052135,0.08829850908695179,2020-09-06
1291,36,KS,2913314,38,4172,19886,2020-09-06,31.0,0.152011469706713,20.457801665045373,0.1734142488984953,2020-09-06
1292,36,KY,4467673,66,4742,51273,2020-09-06,57.5,0.18386049548133254,15.162895122999634,0.08465589574221191,2020-09-06
1293,36,LA,4648794,162,5196,84597,2020-09-06,173.5,0.533164392436281,15.967274830541303,0.05786642611339414,2020-09-06
1294,36,MA,6892503,76,-5667,141295,2020-09-06,102.0,0.2114098255949772,-11.745681192615056,-0.041783407555961896,2020-09-06
1295,36,MD,6045680,47,4328,69758,2020-09-06,54.0,0.12759996748563793,10.226901097737795,0.058418594606268394,2020-09-06
1296,36,ME,1344212,2,170,37023,2020-09-06,1.5,0.01594136299078674,1.8066878056224975,0.004570752560965773,2020-09-06
1297,36,MI,9986857,58,4665,169543,2020-09-06,73.5,0.10513818311406682,6.6730561119336285,0.026778333945628216,2020-09-06
1298,36,MN,5639632,44,5398,60824,2020-09-06,48.0,0.12158848054523518,13.673637874649572,0.08151369635468575,2020-09-06
1287,36,IA,3155070,52,5571,30271,2020-09-06,64.5,0.2920469502827422,25.224706356979176,0.15543217454383126,2020-09-06
1361,37,OH,11689100,156,6847,182748,2020-09-13,143.5,0.175377060680463,8.367991181039233,0.036113821567024446,2020-09-13
1360,37,NY,19453561,31,4864,517185,2020-09-13,31.5,0.02313201166614174,3.571876341082966,0.009317133066053187,2020-09-13
1359,37,NV,3080156,63,1927,20666,2020-09-13,75.0,0.34784880097909693,8.937395193156265,0.08529190457221263,2020-09-13
1358,37,NM,2096829,20,654,30655,2020-09-13,26.5,0.1805447313879332,4.455707710479559,0.020888562394199752,2020-09-13
1353,37,NC,10488084,162,8035,165123,2020-09-13,180.0,0.24517619914453123,10.944393111812824,0.04640270735397729,2020-09-13
1356,37,NH,1359711,3,249,9631,2020-09-13,2.0,0.02101286859592117,2.616102140192186,0.025202429149797572,2020-09-13
1355,37,NE,1934408,30,2303,21553,2020-09-13,21.0,0.15508620725307173,17.007787395420202,0.09653755868544601,2020-09-13
1354,37,ND,762062,11,1951,5661,2020-09-13,13.0,0.2436997064730766,36.57370210222865,0.2563058328954283,2020-09-13
1362,37,OK,3956971,52,5747,60090,2020-09-13,53.0,0.19134405006831162,20.74819350457711,0.08729134073545271,2020-09-13
1357,37,NJ,8882190,38,2576,163647,2020-09-13,43.5,0.0699634404835487,4.143122360588999,0.015497253689320973,2020-09-13
1363,37,OR,4217737,28,1293,25902,2020-09-13,25.5,0.08636994537253373,4.379464288889651,0.04754550468836183,2020-09-13
1369,37,TX,28995881,718,21124,246436,2020-09-13,840.0,0.41385188468665607,10.407389538239192,0.07895051577216325,2020-09-13
1365,37,RI,1059361,17,579,17696,2020-09-13,14.0,0.18879305543624883,7.807941364113434,0.031682626538987686,2020-09-13
1366,37,SC,5148714,177,6912,63726,2020-09-13,177.5,0.49249468619043235,19.178159272947994,0.09785101503440075,2020-09-13
1367,37,SD,884659,11,1529,7326,2020-09-13,8.5,0.13726031321511614,24.69070810657795,0.17267080745341615,2020-09-13
1368,37,TN,6829174,213,7698,117252,2020-09-13,165.5,0.3462037596766043,16.103181522601208,0.061608643457382956,2020-09-13
1370,37,UT,3205958,11,3215,22835,2020-09-13,13.0,0.05792785985165298,14.326005340235723,0.12341650671785029,2020-09-13
1371,37,VA,8535519,46,6888,89266,2020-09-13,77.5,0.1297100805636842,11.528297224808473,0.07163508538386339,2020-09-13
1372,37,VT,623989,0,38,6519,2020-09-13,0.0,0.0,0.8699787061264587,0.0057953332316608205,2020-09-13
1373,37,WA,7614893,38,2990,91118,2020-09-13,43.0,0.08066898829513616,5.609308720987374,0.031772006630679646,2020-09-13
1374,37,WI,5822434,42,8326,48564,2020-09-13,44.0,0.10795681472240451,20.428373622244088,0.14635261030058005,2020-09-13
1375,37,WV,1792147,20,1287,24099,2020-09-13,26.5,0.21123904934775362,10.259043641907882,0.05069723469628929,2020-09-13
1352,37,MT,1068778,18,757,17341,2020-09-13,15.5,0.2071792003845246,10.118364818779684,0.041827826279146864,2020-09-13
1364,37,PA,12801989,77,4565,64701,2020-09-13,82.0,0.09150363833530643,5.094074500008219,0.06590535038835793,2020-09-13
1351,37,MS,2976149,113,2986,21998,2020-09-13,128.0,0.6144085623977257,14.332999744684441,0.11951649055395452,2020-09-13
1376,37,WY,578759,0,314,7779,2020-09-13,2.5,0.06170838935426613,7.750573702895827,0.03879896206598295,2020-09-13
1349,37,MN,5639632,62,3724,41288,2020-09-13,53.0,0.13425394726869716,9.433239615634495,0.08273349329067804,2020-09-13
1326,37,AK,731545,2,499,13657,2020-09-13,3.5,0.0683484953078758,9.744542616751435,0.03525007064142413,2020-09-13
1327,37,AL,4903185,75,6441,32438,2020-09-13,94.5,0.27533123877642796,18.76622760803146,0.165667841251061,2020-09-13
1328,37,AR,3017804,87,4993,51128,2020-09-13,98.5,0.46628040029864676,23.63591917452937,0.08896847882254415,2020-09-13
1329,37,AZ,7278717,101,2746,34373,2020-09-13,146.0,0.28654971552188196,5.389489854952656,0.07397828605296479,2020-09-13
1330,37,CA,39512223,620,22779,620046,2020-09-13,712.0,0.2574248624641689,8.235787839987786,0.03543577178858943,2020-09-13
1331,37,CO,5758736,23,2050,34019,2020-09-13,23.0,0.05705617145349753,5.085441368681302,0.05683550971748593,2020-09-13
1332,37,CT,3565287,12,961,92365,2020-09-13,7.5,0.03005167806767229,3.850621683071076,0.010297237640100293,2020-09-13
1333,37,DC,705749,5,313,18818,2020-09-13,5.0,0.10120959637005711,6.335720732765575,0.016360880246719983,2020-09-13
1334,37,DE,973764,6,806,9707,2020-09-13,5.5,0.08068836861028808,11.824513654525855,0.07666698373442404,2020-09-13
1335,37,FL,21477737,763,17319,121597,2020-09-13,750.5,0.49918799971470795,11.519569576361127,0.12467246393503988,2020-09-13
1336,37,GA,10617423,296,11115,111519,2020-09-13,364.5,0.49043377636389335,14.955202810108846,0.09063554968442683,2020-09-13
1350,37,MO,6137428,47,9313,73544,2020-09-13,98.5,0.22927240158953507,21.677298233536447,0.11239846965253389,2020-09-13
1338,37,IA,3155070,53,4199,26309,2020-09-13,52.5,0.2377126339510692,19.012482856391234,0.13763602989379836,2020-09-13
1339,37,ID,1787065,31,1690,8261,2020-09-13,28.5,0.22782767114954247,13.509781201499186,0.16983217767058587,2020-09-13
1340,37,IL,12671821,151,11958,305703,2020-09-13,156.5,0.17643196551737006,13.48098047064991,0.03764390340646161,2020-09-13
1341,37,IN,6732219,74,6000,94116,2020-09-13,73.5,0.15596640572744294,12.731951487954522,0.05993048064245475,2020-09-13
1342,37,KS,2913314,30,3166,18559,2020-09-13,34.0,0.1667222570976852,15.524784293272688,0.1457307249712313,2020-09-13
1343,37,KY,4467673,64,4171,54452,2020-09-13,65.0,0.20784229923976724,13.33708046352414,0.07114954881189976,2020-09-13
1344,37,LA,4648794,142,4626,102860,2020-09-13,152.0,0.46709502968481104,14.215668469223262,0.04303816310961427,2020-09-13
1345,37,MA,6892503,85,2264,96289,2020-09-13,80.5,0.16684795059211435,4.692469070068905,0.022972410784045133,2020-09-13
1346,37,MD,6045680,39,3991,58530,2020-09-13,43.0,0.1016073815163413,9.430582782132982,0.06383455159066553,2020-09-13
1347,37,ME,1344212,2,181,33133,2020-09-13,2.0,0.021255150654382323,1.9235911342215999,0.005433151227712073,2020-09-13
1348,37,MI,9986857,105,5867,185741,2020-09-13,81.5,0.11658179488158428,8.39245878000313,0.030619807106175106,2020-09-13
1337,37,HI,1415872,13,1029,24708,2020-09-13,17.5,0.17656963341318987,10.382294444695564,0.03998134980766989,2020-09-13
1412,38,OH,11689100,200,6904,224563,2020-09-20,178.0,0.21754088363151508,8.437653149393148,0.0298271459862529,2020-09-20
1411,38,NY,19453561,37,5535,598618,2020-09-20,34.0,0.024967885607899025,4.064624907050621,0.009161586551750964,2020-09-20
1410,38,NV,3080156,79,2267,20842,2020-09-20,71.0,0.3292968649268785,10.51430975759484,0.09810030723960361,2020-09-20
1409,38,NM,2096829,26,818,38936,2020-09-20,23.0,0.15669920082726277,5.573041142465258,0.02057654575640187,2020-09-20
1404,38,NC,10488084,191,8645,180065,2020-09-20,176.5,0.24040888416116532,11.775268008913736,0.04581103280165333,2020-09-20
1407,38,NH,1359711,2,251,9608,2020-09-20,2.5,0.026266085744901465,2.637115008788107,0.025458971498123543,2020-09-20
1406,38,NE,1934408,8,2689,19987,2020-09-20,19.0,0.14031609227658873,19.85841958588142,0.1185835244311166,2020-09-20
1405,38,ND,762062,24,2381,7268,2020-09-20,17.5,0.3280572971752954,44.63453854710735,0.24676132241683077,2020-09-20
1413,38,OK,3956971,41,7453,75521,2020-09-20,46.5,0.16787732694672625,26.90730575771937,0.08982331814785355,2020-09-20
1408,38,NJ,8882190,35,3128,181133,2020-09-20,36.5,0.05870495580803512,5.030934295000927,0.01697592002648417,2020-09-20
1414,38,OR,4217737,17,1464,21985,2020-09-20,22.5,0.07620877532870622,4.958650981387819,0.06243336602840206,2020-09-20
1420,38,TX,28995881,703,29100,14249,2020-09-20,710.5,0.3500497191307965,14.337011719502012,0.6712957623013218,2020-09-20
1416,38,RI,1059361,19,782,11538,2020-09-20,18.0,0.24273392841803418,10.545440667939044,0.06347402597402597,2020-09-20
1417,38,SC,5148714,135,5844,54888,2020-09-20,156.0,0.43284040025750675,16.214867301954293,0.09622604228413358,2020-09-20
1418,38,SD,884659,18,2058,10339,2020-09-20,14.5,0.23414994607284517,33.23314407020106,0.16600790513833993,2020-09-20
1419,38,TN,6829174,140,11690,199287,2020-09-20,176.5,0.3692142814677985,24.453909067187336,0.05540888343279125,2020-09-20
1421,38,UT,3205958,7,5897,34235,2020-09-20,9.0,0.0401039029742213,26.27696842655367,0.14694009767766372,2020-09-20
1422,38,VA,8535519,291,6697,115882,2020-09-20,168.5,0.28201482032233277,11.2086246391612,0.05463415430049193,2020-09-20
1423,38,VT,623989,0,34,5042,2020-09-20,0.0,0.0,0.7784020002184103,0.006698187549251379,2020-09-20
1424,38,WA,7614893,46,2373,76082,2020-09-20,42.0,0.07879296531152834,4.451802540101351,0.030246638200242176,2020-09-20
1425,38,WI,5822434,32,12613,61644,2020-09-20,37.0,0.09078186692565834,30.946802365765638,0.16985604050796557,2020-09-20
1426,38,WV,1792147,44,1355,29185,2020-09-20,32.0,0.25508111619351376,10.8010910138191,0.044368041912246234,2020-09-20
1403,38,MT,1068778,22,1278,21411,2020-09-20,20.0,0.2673280004961608,17.082259231704672,0.05632685442284808,2020-09-20
1415,38,PA,12801989,144,6697,94332,2020-09-20,110.5,0.12330673214696784,7.473169096726187,0.06628789753437132,2020-09-20
1402,38,MS,2976149,113,3490,76880,2020-09-20,113.0,0.5424075589917421,16.75223345912549,0.04342416324499191,2020-09-20
1427,38,WY,578759,7,525,5469,2020-09-20,3.5,0.08639174509597258,12.95876176439589,0.08758758758758758,2020-09-20
1400,38,MN,5639632,46,5706,64464,2020-09-20,54.0,0.13678704061338956,14.453830624814831,0.08131680205215905,2020-09-20
1377,38,AK,731545,1,585,25127,2020-09-20,1.5,0.029292212274803914,11.423962787173526,0.022752022401991288,2020-09-20
1378,38,AL,4903185,86,6207,38934,2020-09-20,80.5,0.23454142562436456,18.08445501677554,0.13750249219113445,2020-09-20
1379,38,AR,3017804,200,5504,58445,2020-09-20,143.5,0.6793019029731553,26.05489668267768,0.08606858590439256,2020-09-20
1380,38,AZ,7278717,154,5506,82281,2020-09-20,127.5,0.25024033376054755,10.806457079886863,0.0627199927096267,2020-09-20
1381,38,CA,39512223,658,23477,809665,2020-09-20,639.0,0.23103158302612914,8.488150977628221,0.028178869868521812,2020-09-20
1382,38,CO,5758736,24,3533,44646,2020-09-20,23.5,0.058296523006834446,8.764324075878555,0.07333070424873908,2020-09-20
1383,38,CT,3565287,12,1201,89963,2020-09-20,12.0,0.04808268490827567,4.8122753812365895,0.013174059935939625,2020-09-20
1384,38,DC,705749,4,363,24140,2020-09-20,4.5,0.09108863673305138,7.347816696466146,0.014814512508672408,2020-09-20
1385,38,DE,973764,6,717,9408,2020-09-20,6.0,0.088023674847587,10.518829144286647,0.07081481481481482,2020-09-20
1386,38,FL,21477737,695,19206,151399,2020-09-20,729.0,0.48488747740442645,12.774689836803038,0.11257583306468158,2020-09-20
1387,38,GA,10617423,269,11841,136779,2020-09-20,282.5,0.38010299539862785,15.932033870850097,0.07967299152200243,2020-09-20
1401,38,MO,6137428,90,10097,73711,2020-09-20,68.5,0.15944324374500662,23.50216689187346,0.12047775868652158,2020-09-20
1389,38,IA,3155070,47,5189,29645,2020-09-20,50.0,0.22639298471530406,23.49506395375425,0.1489636561979675,2020-09-20
1390,38,ID,1787065,26,2080,10725,2020-09-20,28.5,0.22782767114954247,16.62742301722977,0.16243654822335024,2020-09-20
1391,38,IL,12671821,145,12990,356400,2020-09-20,148.0,0.1668493987001327,14.64441681834273,0.03516608462600503,2020-09-20
1392,38,IN,6732219,68,5701,57255,2020-09-20,71.0,0.1506614259407952,12.097475905471457,0.09055530846940721,2020-09-20
1393,38,KS,2913314,85,3899,21920,2020-09-20,57.5,0.28195675832696765,19.1191200124669,0.1510128200162671,2020-09-20
1394,38,KY,4467673,51,4597,119863,2020-09-20,57.5,0.18386049548133254,14.699246917003231,0.03693556162622529,2020-09-20
